F4,F8,AF4
-4.300394817520378,-395.9756171221156,5.064624693352787
-6.400025943370875,-420.33558871836664,5.044855828853039
-7.727476158096501,-446.87656147640524,5.026928244194955
-6.933587210329177,-475.06939958897414,5.012406198336771
-4.469003440654959,-504.7530834156255,5.001377497784834
-1.9085544366316842,-536.8036141561913,4.995493270162627
-0.36090886345110995,-571.9825073121842,4.99554830336319
0.27936151096508266,-609.8092620093165,4.998079004117546
0.9580594626192084,-649.4222018350823,4.998829025320421
2.2370747924255197,-690.9904014923287,4.997755503799598
3.347153036131247,-735.4692101048831,4.997282070502915
2.808970387363119,-783.2919102130784,4.996542274010134
0.12495711227783479,-833.952932038483,4.9903162588257945
-3.3695280647964947,-886.8650181329397,4.975281166237118
-5.694060372963977,-942.2606964387,4.955239242725425
-6.307683964663068,-1001.0693961199046,4.936477388176806
-6.3976697569534124,-1064.0287507713815,4.9195786638091334
-6.8914018813855735,-1131.2260731561137,4.901091632212592
-7.061793395587532,-1202.6502691393048,4.88225420985676
-5.589433363757358,-1278.8734842846184,4.86975837368243
-2.4193812731534803,-1360.7855751787542,4.867173016675655
0.8938016941213451,-1448.7743466716058,4.870673780193877
2.621167535645945,-1542.5965080487106,4.874259341162922
2.4422054993053357,-1642.06979797428,4.8749567492399875
1.2825797554424376,-1747.4694974560753,4.871591877038223
-0.37291221969914257,-1859.0979092047219,4.86194911456551
-3.145816247899589,-1976.9814616771578,4.843968774887284
-7.11471430078406,-2101.5395695597276,4.819807674252352
-10.338722340118343,-2234.1669505375994,4.796832194962074
-10.458237044115233,-2376.334745418984,4.781699093079474
-7.53657789860635,-2528.392198472717,4.773927791043572
-3.706814920868441,-2690.1641828927604,4.7690997743598675
-0.267669665730375,-2862.342070086632,4.766669640653325
2.7614368524200703,-3046.191937085989,4.768427581239294
4.593449959646301,-3242.2687189025246,4.771342099348636
3.9947583877385435,-3450.5678913298625,4.769743690652118
1.6294406091542455,-3671.635416567811,4.762990039136909
-0.6042238949331038,-3906.5027900603536,4.753747653095628
-2.363826874315798,-4155.952220217028,4.74175094231834
-4.306857832740217,-4420.889816898839,4.727144823298757
-5.394666392610278,-4702.991754167091,4.715810423065472
-3.9478421858200345,-5003.98887110848,4.712441714616521
-0.9498223772456864,-5324.771873048949,4.712633243804573
0.7914290305465002,-5665.97067721081,4.709739880291709
0.4096245020886008,-6028.806128244373,4.703839996518071
-0.4883944371353416,-6414.7972218311215,4.69774564157813
-0.4599490779238358,-6825.353575201429,4.691621631509768
-0.7207780253145808,-7262.180804293236,4.685416370758263
-1.2126082030885237,-7726.429135324726,4.6747348912125775
-2.093963067979395,-8220.266591182235,4.661846870958023
-3.480887272929509,-8745.919824813125,4.6489388609170605
-4.825916686157972,-9305.358826032285,4.637042914258967
-4.619694398902924,-9900.65382226088,4.628354603698125
-1.8830136424666164,-10534.433096023773,4.626609949145692
1.82351470722899,-11209.487047036597,4.631659524928921
3.7284254928435443,-11928.054082923356,4.636900243142611
3.295935506315439,-12692.159398281152,4.636313814721703
2.199839831153371,-13504.61711320913,4.630940718853792
1.4330603800856783,-14369.058097921918,4.625176888364532
0.7383231063164608,-15289.034916989112,4.620086123371078
-0.13807676702174843,-16267.71918764839,4.61293681826269
-1.4195324723383238,-17308.476303431733,4.601246526018414
-3.2352602262776387,-18415.29730010441,4.586006999830944
-4.73926163637644,-19592.737285541098,4.571306841186815
-4.633008756608981,-20845.818732759566,4.56109496836342
-2.7373284138500864,-22179.933325995036,4.557190102123972
-0.12366380982934189,-23600.469004180173,4.559636580094043
2.053954295465194,-25112.517128689124,4.5663009354026975
3.2669472730597215,-26721.190256885646,4.572364334611557
3.3249568440345056,-28432.188579872334,4.572527192364233
1.9698689166165921,-30251.956640935852,4.564177969567149
-0.6011941689096465,-32187.60897785744,4.549063277388451
-3.098979447211147,-34246.95680625241,4.5327566520905656
-4.166695306683319,-36438.31100430652,4.5203947315223045
-3.994223302948666,-38770.094489592724,4.511574949736149
-3.828277767402984,-41250.981419704636,4.501994770911241
-3.9755988180730224,-43890.50025009454,4.490597494293087
-3.307505524495568,-46699.22181908131,4.481695674426156
-0.8706321009062847,-49688.39977296494,4.479545192182375
2.730804670684697,-52869.6644049359,4.48397751689313
5.823863283375234,-56255.01865776271,4.491724602249387
6.915613778581187,-59857.01087010738,4.498685829854157
5.275592939434475,-63688.98085635406,4.499933703369266
1.45528258744107,-67765.34952135959,4.491562738874167
-2.372765764482493,-72101.89065075075,4.475324957999004
-4.174421995769448,-76715.71428759038,4.458056075921189
-4.383697655059818,-81624.89951366515,4.444101076614012
-4.58768711749864,-86848.37652911949,4.432382186252503
-4.405833021610653,-92406.38796339503,4.42258340687964
-2.3077985140941744,-98320.82297049696,4.418520390426488
1.1314503031398848,-104614.79372856581,4.422264560087545
3.520172837921742,-111312.03621364577,4.428659158488224
3.712230032178253,-118437.27697390375,4.429134583401461
2.6260692061891366,-126017.53556594979,4.420845652410782
1.535183274452093,-134082.72009646494,4.409789515548017
0.809397483479363,-142664.65811903286,4.402909299799231
0.0741118675178708,-151796.19693140947,4.399269865985744
-0.9948059087173985,-161511.87693673812,4.392881505700232
-2.155778646379041,-171849.0852959349,4.382284617110031
-2.882089592677843,-182848.10074129933,4.371983325586985
-2.8754471478941004,-194551.40641681306,4.364909023476009
-2.1037351176743684,-207003.64532499466,4.359029906967172
-0.7427027177362344,-220252.5185514624,4.352682425745165
0.7010672563659022,-234349.45990234075,4.348067781164055
1.5457731714011946,-249349.20773120632,4.346314567402493
1.3650562210984982,-265309.244309374,4.343314821051128
0.3751103171835495,-282290.3922833917,4.3351242810429635
-0.43584493199845553,-300357.96851111006,4.324919170183154
-0.06312753669004882,-319582.0988518841,4.319507625641451
1.2287373221935156,-340037.2039439566,4.319899698784003
2.06746524419224,-361801.8084489531,4.320175199774493
1.6859761517787173,-384959.2780647562,4.315911692502255
0.6591034420811726,-409598.7850691199,4.309163357530962
-0.002600919591378184,-435815.473886561,4.303767837768982
0.2719404725771055,-463710.11082389305,4.299505972899994
1.104678319776896,-493389.5393815873,4.293059778708269
1.0751798291650014,-524968.0272709663,4.282822965180639
-0.5595335268403026,-558567.9391972413,4.27127113159566
-1.8778515144010584,-594319.1748374614,4.263090571028021
-0.3042793480722707,-632358.9895926587,4.260882809158515
3.1340130065302123,-672833.2748049463,4.262111339868232
4.549110740833888,-715897.9783707163,4.261339346022979
2.737347650002192,-761719.3267583188,4.256630283851632
0.7205234575149593,-810473.7114549649,4.251869097746098
0.9120874347857639,-862348.5228893097,4.250645652545389
1.9230516673963618,-917543.3867934289,4.250029519041201
1.4172973527305561,-976270.7367663241,4.243639701915167
-0.40749771486064285,-1038756.3288977501,4.229879319825773
-1.7291153850044112,-1105240.711079609,4.214205458953805
-1.9221430234364127,-1175980.675478356,4.202915957109724
-1.851867004625394,-1251249.3444153008,4.196610452922089
-1.9461680944571482,-1331336.120215789,4.1912242960410095
-1.5039853254265516,-1416548.4419807817,4.184656848510924
-0.03809189679933016,-1507214.380259104,4.179806936177424
1.8719703146884588,-1603683.789384046,4.17989989164652
3.3656700122677923,-1706328.3700372737,4.183118839426664
4.206723137768964,-1815542.811018233,4.1848971954512315
4.710368618821674,-1931747.2330720725,4.184148837302752
4.961476687151841,-2055389.1530017448,4.182701926634079
4.313403246905937,-2186944.5505777467,4.179534106870234
2.345492645691257,-2326919.6030912213,4.171874694748676
0.11378110188386226,-2475853.4289111616,4.161443014580317
-0.9421981270987074,-2634320.165495498,4.152594780373526
-0.9059366044761765,-2802930.1108878795,4.145461293426117
-0.5989543466916074,-2982331.8422636404,4.137744686741119
-0.03615820098165697,-3173215.7260950096,4.130745558280977
0.6889611127384839,-3376317.0199300754,4.127073164571136
0.6806857657986428,-3592418.059154672,4.125215547781776
-0.1276677517216726,-3822350.8526734835,4.121551734427945
-0.34507017832945147,-4067000.5340874046,4.115598946679888
0.8482851432789205,-4327309.0257757455,4.110136045989318
2.4356841811129204,-4604278.682194865,4.107210141492155
3.059487553548784,-4898975.987977818,4.10574657100852
2.9400057544306,-5212535.451409285,4.103555949724315
3.372739954951517,-5546164.095072132,4.100407408692944
4.3539229757576345,-5901146.467836998,4.097092221249629
4.14276848444019,-6278849.578105865,4.093216629616168
2.0965398294029636,-6680727.818513725,4.088968522451463
0.1672152168278208,-7108328.387142898,4.086000366390912
-0.0609537505222025,-7563297.215747598,4.082949381952062
0.015862877405862032,-8047385.517241428,4.074648497779329
-1.4633148443152133,-8562457.185193265,4.060078311231143
-3.179099731125093,-9110496.284325212,4.04659187372271
-2.0935342557256393,-9693613.869879413,4.042352340312797
1.9465920111886037,-10314055.090876993,4.047725729953764
5.4336461296671015,-10974207.896226427,4.055586321797044
5.336930066605141,-11676613.105765052,4.057269493198863
2.3838316163090036,-12423974.878409568,4.049101874298729
-0.22680317717531945,-13219171.122026792,4.0360341228931995
-0.44678543320401426,-14065263.963473672,4.0266017330322725
0.6102178767615307,-14965511.05048746,4.022317338299527
0.2315214370917591,-15923378.3795253,4.016315976007315
-2.2057594935778058,-16942554.066374633,4.004373952889319
-3.95811894249319,-18026962.338951323,3.9919308553674733
-2.3732016251580106,-19180778.399893805,3.9870434131334975
-0.710252026067999,-20408445.001982383,3.986289469322944
0.7332072938851247,-21714688.67046964,3.988689465996572
0.08694856829322643,-23104538.282596022,3.9876976519012084
-1.6813721169579432,-24583344.986481786,3.9819770912980736
-2.087204959423541,-26156802.714759495,3.976154798432651
-1.6019907227349535,-27830969.354637615,3.970799615778216
-2.248250172614187,-29612290.4333654,3.9621368619487156
-3.573098773317246,-31507624.891558412,3.9511000827293774
-3.501889450074117,-33524271.058615096,3.944021488239541
-1.5093343509782315,-35669993.411114216,3.9437424430686963
1.1213132127470609,-37953052.50905485,3.945720516806456
2.906336503676518,-40382238.27572104,3.9447191160299755
3.3744452538518828,-42966904.38467746,3.942212702269648
3.5195871078825816,-45717003.06859615,3.9441200852146494
4.601542124083891,-48643122.46247252,3.952103673250596
5.959515337002019,-51756527.89531837,3.9602799941429003
5.415795744767794,-55069206.069664694,3.9612881781502898
2.665858524058011,-58593911.380419776,3.954111986223883
0.2434998430691781,-62344215.09122843,3.944693191918252
-0.21932709459864075,-66334557.39576536,3.9384663590034874
-0.2457561101616494,-70580302.16771872,3.9342889175204214
-1.3425486856007933,-75097795.84538813,3.928178169576726
-2.3345012784217487,-79904431.33453818,3.9202389301609912
-1.7514571156743353,-85018715.52042165,3.913619077673164
-0.2522697264135897,-90460339.90031119,3.9095708404261096
1.1345203830121222,-96250256.04062882,3.90860907464805
2.871885285558639,-102410756.44770502,3.9130965951056056
5.090860165241569,-108965560.11269347,3.9222589733643276
5.816593575148834,-115939903.61140561,3.927887252411502
3.511590404333672,-123360639.12346089,3.922846725307615
0.10612354263955986,-131256338.54695176,3.911477147048142
-1.3103021805581658,-139657402.77626318,3.9034758490435815
-0.6981164589247337,-148596177.71710637,3.9002416052123086
-0.16977046400180745,-158107078.99931172,3.895815955333153
-0.4258442835805801,-168226725.26793218,3.887968753240111
-0.8687528890479254,-178994079.33082837,3.8792540284909025
-1.45279977028887,-190450597.84578303,3.8700750038349563
-1.9816510882943132,-202640390.90949336,3.8594591536944836
-1.3751077704809578,-215610392.17268094,3.8510493383991404
0.5427750536475574,-229410539.47531664,3.850675660903509
2.160451058214437,-244093966.44122142,3.8573605699889586
2.3073436485243026,-259717206.58674893,3.862508699588763
2.01514854011712,-276340411.6664234,3.8605255365109135
2.728725757416478,-294027584.42283845,3.855583704349191
3.669233098691444,-312846824.99840146,3.8538970530390335
2.7706997705351935,-332870591.94393694,3.8538336149678045
0.05052311228138032,-354175980.5201979,3.8492284537518997
-2.084354268430556,-376845020.1576673,3.8386575110278778
-2.3958315524920115,-400964991.2013458,3.825353259197604
-2.4542120425910374,-426628761.08914024,3.811160074117324
-3.5251295680992154,-453935141.42016315,3.7971077086499014
-3.969978992404633,-482989267.9222746,3.7873450778688844
-1.9215919480349204,-513903004.9999595,3.7851489308604096
1.0582966704227523,-546795376.5555918,3.786560668696133
1.9218715629085161,-581793024.7727596,3.7850510551542316
0.79483211747738,-619030697.976669,3.780775266741361
0.4032762007594583,-658651769.0465496,3.778246295158363
1.3683416217417221,-700808787.2045707,3.7773060424797236
1.6058383977133939,-745664065.8029475,3.7738838223152205
0.2100033066661148,-793390307.4130571,3.7673867769046643
-1.4453877153774235,-844171268.1819465,3.760274154139294
-2.2883333033188573,-898202465.0905031,3.7525800185797946
-2.4625842330389855,-955691929.2545985,3.7426254641102474
-2.1401740574915737,-1016861007.2051262,3.73084109130159
-1.3233161608783,-1081945212.9402013,3.719526796120565
-0.30000758820092466,-1151195134.6396618,3.7112390055583018
0.43951778622648374,-1224877399.4209766,3.707628554326594
0.42567103298736886,-1303275699.5265248,3.707218847913763
-0.288351545961829,-1386691884.4460769,3.706117826805513
-0.8335439450748181,-1475447123.477879,3.7026204667267764
-0.554239522852697,-1569883142.6492555,3.698188436412345
0.07406419901781296,-1670363540.501351,3.693508960606766
0.24870554244405166,-1777275187.925241,3.686988140060856
-0.171762792105002,-1891029717.4057221,3.677645757095157
-0.8094872691003684,-2012065107.6946201,3.6674357197918788
-1.2229833229229325,-2140847370.3390257,3.65954376955971
-1.361538065305021,-2277872344.0405345,3.654113098768819
-1.876900319019812,-2423667603.386475,3.6467495652696496
-3.3772718228113816,-2578794490.150461,3.6331443204726943
-5.259192035112472,-2743850275.408584,3.615005445197255
-5.875360312678391,-2919470459.4714527,3.5997870760005473
-3.9293030532807203,-3106331217.66322,3.59426313536758
0.18377444628500353,-3305152002.8711233,3.598803100110697
4.078666119995039,-3516698316.1368036,3.6073929867093275
5.137549531082477,-3741784654.763204,3.612602758576468
3.3067830025731024,-3981277648.169685,3.6110489969849917
1.1363884191192157,-4236099394.394097,3.604569834397469
0.2178231175435494,-4507231010.573891,3.5957958122166613
-0.9453512897620165,-4795716410.337381,3.5835641179358335
-4.081593472704921,-5102666322.820662,3.5654507201260213
-7.638907365054163,-5429262569.565298,3.5443548220333287
-8.559044472907791,-5776762615.047572,3.527232760721554
-6.769216280516429,-6146504407.530589,3.5160000081068943
-4.793851282106978,-6539911530.079892,3.5064182902745498
-3.2172117027702822,-6958498682.4895,3.4979629236143124
-0.4625578542950342,-7403877513.612277,3.4958494169330656
2.714660674673946,-7877762825.500975,3.4999650299784
3.06546532371646,-8381979175.120526,3.5014738574721127
0.10610944912139968,-8918467900.317955,3.494466275338213
-2.592999954832553,-9489294595.352715,3.4829927787628967
-2.3809409244726276,-10096657063.344027,3.474303400540445
-0.5077073010089158,-10742893777.332844,3.471140101506839
0.47904368702021344,-11430492883.71399,3.4705547536584214
-0.10365078411327489,-12162101782.56336,3.4668192835050844
-0.9702734132885198,-12940537321.31926,3.457662664153105
-0.7714435302861543,-13768796640.477205,3.4478062463865156
0.1829658892822402,-14650068712.536928,3.4422025083512677
0.34928054990537266,-15587746619.4905,3.438634941870471
-0.8203419687765002,-16585440617.331448,3.432754034019225
-2.191169515056296,-17646992037.053467,3.425613814387549
-2.7833903190689737,-18776488074.219303,3.4193003983734904
-2.9388137447093925,-19978277524.885395,3.4104400318586925
-3.327066308725683,-21256987529.94111,3.3957471180992256
-3.7876049836456964,-22617541391.37288,3.3798117416967526
-3.497505511201542,-24065177527.408077,3.3699656893391325
-2.124615627703898,-25605469640.446198,3.366362114085393
-0.5166202514212286,-27244348177.307186,3.363802003461744
0.21608091287184822,-28988123163.719215,3.3602055433421856
-0.2291740350007738,-30843508499.0448,3.355840867994508
-1.5925767516189837,-32817647805.41946,3.347997152168043
-2.9505008014792673,-34918141932.64076,3.335846862677481
-2.3473720056373892,-37153078223.82475,3.327087190864665
0.9804147098973887,-39531061652.69989,3.329516964064618
4.302436459272036,-42061247953.54251,3.3389539379555337
4.233477479483385,-44753378873.13195,3.3444204153995267
1.2303688038681806,-47617819679.425735,3.341872291751838
-1.2213904853471649,-50665599069.868645,3.3358157100497756
-0.8808286643915771,-53908451633.76828,3.3311264010536905
-1.173873793640732,-57358863033.352905,3.3248707577734278
-1.0474221135452428,-61030118076.54794,3.3223057368272593
-2.5796292074138067,-64936351863.27713,3.314951760249527
-4.535659661811422,-69092604211.58925,3.3019292976195844
-3.326386406120117,-73514877564.85966,3.2927206559956725
1.0931791730826272,-78220198603.1034,3.2927194994006412
4.567529774440745,-83226683798.25371,3.2968593960944554
4.36882538089801,-88553609166.81535,3.298502149340043
2.1888476499800458,-94221484487.2019,3.2966854506292624
0.7930091802101288,-100252132267.06265,3.294125059434001
0.3292293692097275,-106668771764.6658,3.292938227094184
-0.6915277786617018,-113496108387.24802,3.29229823373631
-2.6111504769152587,-120760428811.10388,3.288259193465934
-4.522037124557451,-128489702191.24658,3.2770432416992663
-5.77703187868187,-136713687849.82367,3.2594973285127677
-6.102540186239342,-145464049855.76794,3.240798591511425
-5.166719564013035,-154774478936.9688,3.225532869442484
-3.3328599631521847,-164680822196.4278,3.215010036417127
-1.959110284854395,-175221221131.76752,3.208726775695011
-1.6521741562478842,-186436258487.78815,3.205552392095715
-0.9797442466903458,-198369114508.03244,3.2043723092914207
1.4355247612342619,-211065733188.46405,3.2058380374853175
4.072870019446491,-224574999172.12833,3.2110908429114096
4.078103017593352,-238948925964.34665,3.2173328967829473
1.534561924005829,-254242856194.8291,3.218991261100885
-0.6415947793592176,-270515674699.29984,3.214392936965789
-1.2017071835966293,-287830035239.24146,3.2062340825230757
-1.9670817882907063,-306252601731.361,3.1952268292048656
-4.343632387512281,-325854304917.145,3.1792725085723896
-6.914037675818327,-346710615461.5798,3.15989717425341
-7.0679830945296835,-368901834531.2786,3.144495273999817
-3.8917778476357654,-392513402970.3583,3.1396390320297183
0.5993595557243616,-417636230265.20557,3.143356545289731
3.0774743629139927,-444367044565.08887,3.146370146931583
2.368490028700274,-472808765106.35175,3.142958398925428
0.6653020142214446,-503070898473.6168,3.1379176568148406
0.3119182243814361,-535269960222.5597,3.138006201861299
0.7524626870889107,-569529923488.134,3.1406459999805345
0.30776216237375464,-605982696307.4923,3.1391077618480483
-0.7227937396372205,-644768629494.8889,3.1338498737945386
-1.1349362707678718,-686037057021.5049,3.1285660536184756
-1.4763647488882847,-729946870981.2837,3.120748939134105
-2.7263829901088292,-776667133359.155,3.1077431884757067
-3.4871651829619377,-826377726956.3973,3.096552131015942
-1.739945736894927,-879270047976.5315,3.0955167711593874
1.3557240496211918,-935547742939.1241,3.1006179711819577
2.764682755599828,-995427492761.8972,3.1012581451940173
2.1248601292292593,-1059139847029.6018,3.096209991393015
1.7095939107089753,-1126930111658.5215,3.0934701736204593
2.4243596481420173,-1199059293373.9778,3.096572576624193
2.9548689203554273,-1275805104640.1306,3.1003936902441707
2.368403897983293,-1357463032912.2295,3.0995783771620973
1.0743931194563894,-1444347478326.072,3.0937230427081928
-0.28724474670737543,-1536792964203.9521,3.0847802362541312
-1.3946316428613528,-1635155425039.1846,3.0748462843840763
-2.1678851670767525,-1739813576918.7913,3.066138748616502
-2.692578784996968,-1851170375659.6387,3.059536358547843
-2.8539223112265892,-1969654568272.2283,3.053567007315904
-2.2052844424924554,-2095722343726.9192,3.047222871422141
-0.5641422633753919,-2229859089377.894,3.0429157115972028
1.4770008378423507,-2372581259805.8154,3.0438011128869418
2.98927696531701,-2524438365275.164,3.0488049714431527
3.7204453971988927,-2686015087464.084,3.053959326626325
4.226821587073632,-2857933530612.312,3.05794188793912
4.668387321189373,-3040855616752.7793,3.061543820519168
4.172662390308775,-3235485634249.363,3.0624565732421862
2.0602291325705484,-3442572949454.8887,3.0564158403233943
-0.854744360504672,-3662914891929.5493,3.043905479587869
-2.9151007254164205,-3897359824326.775,3.0307912415617
-3.3832590586803533,-4146810408766.309,3.02147649269997
-2.8227252976006656,-4412227082272.194,3.015393649620086
-1.6553140255323402,-4694631754657.092,3.0110469539143625
0.3976505413248683,-4995111743089.528,3.009427056855316
2.8647037376882354,-5314823958492.693,3.0117692177626703
4.223056147055161,-5654999359893.838,3.017242585511133
3.9589386870628056,-6016947693874.493,3.02414323817791
3.2208626695504035,-6402062537369.099,3.0304778135277073
2.8238909571409536,-6811826663228.132,3.033165636929135
2.4048886624113455,-7247817749204.593,3.030110173538094
1.8142533981779372,-7711714452344.321,3.023549778877073
1.4974417114260947,-8205302872167.455,3.0184144502582275
1.3255735652140437,-8730483427525.549,3.016412184610307
0.6356518306847662,-9289278173611.865,3.0138641969300086
-0.5627727688772661,-9883838587297.586,3.0067538638221785
-1.6587923859801115,-10516453850769.436,2.9961503517121884
-2.339085846823286,-11189559665361.22,2.986721584654387
-2.3203938850489365,-11905747629513.508,2.981644833764901
-0.8584047380186464,-12667775216970.01,2.9814524420848314
2.1669532517476955,-13478576393630.049,2.9857866427866675
4.918698472210313,-14341272913932.797,2.9924337242663754
4.795889563867662,-15259186340265.53,2.9960111697837752
1.8723488306176526,-16235850831674.316,2.992880649708418
-0.10375841022914446,-17275026751117.527,2.987604328505859
1.6922098682732984,-18380715143651.777,2.9886097181426217
4.80980656649236,-19557173141293.258,2.996527867392637
5.131781888815672,-20808930353867.438,3.0038323046083124
3.169721941135172,-22140806308956.46,3.0064778487899866
2.1603975881191513,-23557929008090.934,3.006548981655083
1.8628146620614643,-25065754670630.133,3.00284894564425
-0.33140110760834895,-26670088741349.613,2.9902941968916585
-3.7405958864752966,-28377108242620.83,2.9711134319738006
-4.820539214833449,-30193385557242.08,2.9564875109681346
-2.333770129138583,-32125913733488.508,2.9534154372971546
1.3171987104420781,-34182133409812.594,2.9575425251121215
3.667559846617099,-36369961462862.555,2.962764169336556
5.04929969763201,-38697821489117.46,2.970589034743645
6.953960341468023,-41174676237497.625,2.983596496478333
8.585737603499485,-43810062117825.02,2.9960180232326885
7.41952692833957,-46614125918000.96,2.9994653386189114
3.2102892623258357,-49597663871267.18,2.993585900108348
-1.284394536670786,-52772163223965.15,2.9837993019154556
-3.8767608614224813,-56149846463840.39,2.973018347011812
-4.75579587055299,-59743718379182.39,2.961423177818952
-4.569702506924294,-63567616129985.83,2.950601489683856
-3.063158454596633,-67636262523915.72,2.943362216142939
-0.2935882549093269,-71965322702201.25,2.9408032360365444
2.5070695019229756,-76571464453712.48,2.941878978319237
4.28184724816226,-81472422389441.06,2.945512019867626
5.275516707899519,-86687066224468.69,2.9513677432673027
6.051112831497126,-92235473430323.98,2.9587515268252287
6.3930246054095745,-98139006537455.61,2.9666764074249365
5.726638237652826,-104420395385451.6,2.973837568568629
3.8822912050074843,-111103824637684.31,2.976847676486744
1.4732496034456601,-118215026897332.2,2.9723636022979596
-0.14169656231546052,-125781381783295.39,2.9630280340311836
-0.09981185903290192,-133832021347466.56,2.9556865921694913
0.6687832752312155,-142397942239234.7,2.9523241950223498
0.6920877660288937,-151512125049080.16,2.9496864943799976
-0.24152263629365767,-161209661290758.6,2.9422138242020117
-0.7882228159212287,-171527888510986.25,2.9363602039987944
-1.2732077944153481,-182506534046814.62,2.929972735242292
-1.0633004444811844,-194187867984205.78,2.923493040323948
0.6972608960866021,-206616865906722.25,2.921334395616501
3.315713249738893,-219841382060947.84,2.926278288150785
4.723361268202514,-233912333605363.5,2.9340160761198484
3.712233190245276,-248883896652077.34,2.9364112655316674
1.368360592236528,-264813714856210.88,2.9302548868122797
-0.38214376944125056,-281763121356051.9,2.9194435859057895
-1.2802107994895613,-299797374918488.7,2.908162076309399
-2.5799129781555914,-318985911198937.06,2.8961438651487517
-4.648679889268362,-339402610083164.5,2.8818937827147963
-6.301739890254191,-361126080140333.06,2.8669082155082375
